is_concert,uu.other,pc.other,avg.other,uu.core,pc.core,avg.core,r,u,a,_is_concert,_uu.other,_pc.other,_avg.other,_uu.core,_pc.core,_r,_u,_a
FALSE,10,13,1.3,1,1,1,1.097481812,1.084498725,0.012983088,FALSE,10,13,1.3,1,1,1.097481812,1.084498725,0.012983088
FALSE,3,4,1.333333333,5,5,1,0.831181213,0.815571525,0.015609688,FALSE,3,4,1.333333333,5,5,0.831181213,0.815571525,0.015609688
FALSE,4,4,1,2,3,1.5,0.6365275,0.605519368,0.031008132,FALSE,4,4,1,2,3,0.6365275,0.605519368,0.031008132
FALSE,3,3,1,2,2,1,0.488559067,0.488559067,0,FALSE,3,3,1,2,2,0.488559067,0.488559067,0
FALSE,4,4,1,1,1,1,0.488559067,0.488559067,0,FALSE,4,4,1,1,1,0.488559067,0.488559067,0
FALSE,3,3,1,2,2,1,0.488559067,0.488559067,0,FALSE,3,3,1,2,2,0.488559067,0.488559067,0
FALSE,3,3,1,1,1,1,0.362476233,0.362476233,0,FALSE,3,3,1,1,1,0.362476233,0.362476233,0
FALSE,3,3,1,1,1,1,0.362476233,0.362476233,0,FALSE,3,3,1,1,1,0.362476233,0.362476233,0
FALSE,1,1,1,2,4,2,0.31826375,0.227644692,0.090619058,FALSE,1,1,1,2,4,0.31826375,0.227644692,0.090619058
FALSE,1,2,2,2,2,1,0.31826375,0.227644692,0.090619058,FALSE,1,2,2,2,2,0.31826375,0.227644692,0.090619058
FALSE,2,2,1,1,1,1,0.227644692,0.227644692,0,FALSE,2,2,1,1,1,0.227644692,0.227644692,0
FALSE,1,1,1,1,1,1,0.090619058,0.090619058,0,FALSE,1,1,1,1,1,0.090619058,0.090619058,0
,,,,,,,,,,TRUE,2877,5214,1.842827853,1655,5256,13.42812811,13.36372266,0.064405446
,,,,,,,,,,TRUE,343,595,1.732732488,297,626,7.884661297,7.877306333,0.007354964
,,,,,,,,,,TRUE,38210,88261,2.310070925,8792,36279,21.8921494,21.82861118,0.063538217
,,,,,,,,,,TRUE,6010,12871,2.141438577,4450,15630,16.20318254,16.15701896,0.046163586
,,,,,,,,,,TRUE,2114,4785,2.268151266,1883,5293,12.98497687,12.97339082,0.011586043
,,,,,,,,,,TRUE,10152,27510,2.715620303,4357,17687,17.34703823,17.31642933,0.030608896
,,,,,,,,,,TRUE,17097,29676,1.739181341,3191,8985,18.59570032,18.55218443,0.04351589
,,,,,,,,,,TRUE,36448,110766,3.040366351,7277,34902,21.57514015,21.53640701,0.038733139
,,,,,,,,,,TRUE,9332,20254,2.19889155,3526,11131,16.8793405,16.85306709,0.026273404
,,,,,,,,,,TRUE,1985,3816,1.916571786,1278,3683,12.37302147,12.34091663,0.032104848
,,,,,,,,,,TRUE,57888,122836,2.123683619,7443,27767,23.24199225,23.18191714,0.060075111
,,,,,,,,,,TRUE,17888,35523,1.986330635,6975,20053,19.34679383,19.320927,0.025866831
,,,,,,,,,,TRUE,17028,32362,1.901373054,2409,6793,18.42251581,18.39252139,0.029994422
,,,,,,,,,,TRUE,66999,166185,2.489412093,12050,48314,24.0281335,23.98527628,0.042857217
,,,,,,,,,,TRUE,8037,22686,2.905926097,3011,12150,16.33814302,16.31445167,0.023691348
,,,,,,,,,,TRUE,4922,9666,1.963941762,1782,5027,14.66615735,14.64136506,0.024792289
,,,,,,,,,,TRUE,4704,9082,1.94924214,1942,6492,14.66791982,14.61044667,0.057473148
,,,,,,,,,,TRUE,33135,73414,2.2184642,8340,32149,21.37903004,21.32094142,0.058088614
,,,,,,,,,,TRUE,51878,109395,2.112023789,5902,19312,22.70827638,22.67263358,0.035642801
,,,,,,,,,,TRUE,143541,461501,3.215840246,14902,88242,27.10938697,27.03850024,0.070886734
,,,,,,,,,,TRUE,49953,110143,2.205801953,6266,21788,22.60008872,22.56133898,0.03874974
,,,,,,,,,,TRUE,1608,2951,1.83662442,1189,3222,11.90853458,11.87992057,0.028614002
,,,,,,,,,,TRUE,2343,4082,1.741302869,770,1860,12.21802703,12.19622794,0.02179909
,,,,,,,,,,TRUE,10336,20751,2.023396592,2904,9475,17.01968628,16.97140788,0.048278406
,,,,,,,,,,TRUE,19364,35232,1.827667962,2847,8077,18.92712317,18.88981332,0.037309841
,,,,,,,,,,TRUE,1045,1661,1.589070725,783,1925,10.64930911,10.61218689,0.03712222
,,,,,,,,,,TRUE,105124,263468,2.507006169,11791,53018,25.74535499,25.68263693,0.06271806
,,,,,,,,,,TRUE,3672,6427,1.755992505,1279,3277,13.67338832,13.64548276,0.027905561
,,,,,,,,,,TRUE,29783,57545,1.932089038,9103,29085,21.1137951,21.06625248,0.047542617
,,,,,,,,,,TRUE,6811,14140,2.076438871,2611,8111,15.82450459,15.79389762,0.030606978
,,,,,,,,,,TRUE,5648,11824,2.093749179,4531,14718,16.09816087,16.06174796,0.036412908
,,,,,,,,,,TRUE,38855,90805,2.338028822,12149,48048,22.21329498,22.16120319,0.052091791
,,,,,,,,,,TRUE,80946,186070,2.296897062,9055,35792,24.59891017,24.54365278,0.055257391
,,,,,,,,,,TRUE,69853,162715,2.334300408,5940,21415,23.83527718,23.7949417,0.040335487
,,,,,,,,,,TRUE,45693,111262,2.466300234,6805,26607,22.3003855,22.26034682,0.040038673
,,,,,,,,,,TRUE,8122,15901,1.984324701,5328,16573,17.06481981,17.02572283,0.03909698
,,,,,,,,,,TRUE,2530,4993,1.975039351,1297,3645,12.8599989,12.836596,0.023402893
,,,,,,,,,,TRUE,43124,93163,2.161447934,4003,11790,21.85682146,21.83936876,0.017452713
,,,,,,,,,,TRUE,48932,124668,2.548175243,10361,50402,22.85986583,22.78001803,0.079847804
,,,,,,,,,,TRUE,52841,118343,2.242591723,10678,38524,23.11152687,23.06722454,0.044302334
,,,,,,,,,,TRUE,13054,28230,2.162255645,3497,11407,17.83034471,17.79835211,0.031992598
,,,,,,,,,,TRUE,5027,11060,2.202392317,2321,8518,14.99671153,14.94707533,0.049636204
,,,,,,,,,,TRUE,29032,52568,1.817141247,3612,11245,20.42019373,20.36262646,0.057567278
,,,,,,,,,,TRUE,51148,114348,2.236627408,6994,24882,22.73991566,22.69925652,0.040659139
,,,,,,,,,,TRUE,17255,29346,1.712187246,2900,8142,18.56784072,18.52191621,0.045924512
,,,,,,,,,,TRUE,5095,11100,2.182480347,2296,8466,15.01923071,14.96646163,0.052769087
,,,,,,,,,,TRUE,2135,3520,1.656767451,711,1812,11.96295361,11.92763081,0.035322793
,,,,,,,,,,TRUE,28993,63718,2.198844008,7839,27659,20.88843193,20.84635433,0.0420776
,,,,,,,,,,TRUE,6742,13871,2.066081906,2325,7200,15.69086216,15.66097148,0.029890677
,,,,,,,,,,TRUE,27523,56750,2.063607838,3961,13341,20.27779429,20.23265606,0.04513823
,,,,,,,,,,TRUE,6688,13951,2.094487208,2348,7383,15.67949864,15.64935223,0.030146417
,,,,,,,,,,TRUE,47536,137638,2.897948424,10469,52899,22.74999258,22.69064404,0.059348538
,,,,,,,,,,TRUE,34407,66866,1.943305595,3776,11072,21.02560006,20.99367743,0.031922628
,,,,,,,,,,TRUE,44289,114825,2.665918136,10180,41061,22.41147398,22.37336764,0.038106337
,,,,,,,,,,TRUE,9865,23192,2.359897244,5589,20961,17.58559553,17.54512352,0.040472002
,,,,,,,,,,TRUE,47313,139933,2.958966008,10743,54349,22.74906835,22.69425992,0.054808429
,,,,,,,,,,TRUE,12009,24886,2.078074555,3093,10626,17.5073756,17.45991552,0.047460079
,,,,,,,,,,TRUE,145546,438585,3.013792183,16027,102788,27.23492029,27.1270282,0.107892092
,,,,,,,,,,TRUE,23155,42027,1.827266294,3971,11923,19.69130211,19.64426107,0.047041045
,,,,,,,,,,TRUE,71765,167848,2.351454836,7262,24558,23.99650205,23.97238695,0.024115104
,,,,,,,,,,TRUE,128147,315949,2.465604652,11786,52500,26.54537224,26.47941321,0.065959034
,,,,,,,,,,TRUE,36667,109132,2.977032993,7039,32977,21.57325237,21.53478184,0.03847052
,,,,,,,,,,TRUE,45272,104417,2.306758736,5112,16921,22.1360024,22.1114034,0.024599004
,,,,,,,,,,TRUE,38592,88323,2.290911416,8580,34254,21.90054799,21.84262936,0.057918627
,,,,,,,,,,TRUE,5924,12331,2.081193721,4544,14405,16.19313276,16.15958486,0.033547898
,,,,,,,,,,TRUE,3190,5991,1.903167501,1160,3090,13.22927884,13.20642049,0.022858346
,,,,,,,,,,TRUE,12689,27785,2.195724595,3891,13408,17.84211464,17.80400563,0.038109011
,,,,,,,,,,TRUE,59846,142920,2.391918166,5115,20024,23.20448266,23.16064519,0.043837468
,,,,,,,,,,TRUE,47369,113491,2.396621715,6025,22674,22.38733246,22.34893248,0.038399977
,,,,,,,,,,TRUE,10342,21652,2.094908585,5626,18653,17.70694411,17.66720016,0.039743951
,,,,,,,,,,TRUE,2335,4357,1.889113517,937,2206,12.35482497,12.34223367,0.012591304
,,,,,,,,,,TRUE,7884,14504,1.83975732,1770,4587,15.9004373,15.87718046,0.023256847
,,,,,,,,,,TRUE,48431,126266,2.609375002,9113,45727,22.73650899,22.65567955,0.080829443
,,,,,,,,,,TRUE,18933,31801,1.685335111,5545,15471,19.30585095,19.25770625,0.048144698
,,,,,,,,,,TRUE,9602,19889,2.076604488,2830,9117,16.79707307,16.75885411,0.038218963
,,,,,,,,,,TRUE,6179,14088,2.300127106,2341,8580,15.47725117,15.43394634,0.043304829
,,,,,,,,,,TRUE,4981,7444,1.512602737,1072,2901,14.35279351,14.29729926,0.055494238
,,,,,,,,,,TRUE,6660,14227,2.138741825,2561,8203,15.74931632,15.7183757,0.030940617
,,,,,,,,,,TRUE,80168,178640,2.227060282,8514,32907,24.53819917,24.48082661,0.057372558
,,,,,,,,,,TRUE,400,627,1.564788778,343,691,8.224435749,8.212287817,0.012147932
,,,,,,,,,,TRUE,10943,23056,2.109947613,3168,10124,17.25230547,17.2182441,0.034061375
,,,,,,,,,,TRUE,2139,4381,2.098667441,595,1519,11.82313397,11.80485518,0.018278787
,,,,,,,,,,TRUE,10645,22568,2.119429919,3371,10483,17.22253893,17.19460908,0.027929854
,,,,,,,,,,TRUE,27352,62401,2.286683062,4402,14945,20.29475218,20.26605806,0.02869413
,,,,,,,,,,TRUE,18529,37973,2.071744728,4459,14306,19.04378899,19.00528874,0.038500248
,,,,,,,,,,TRUE,10688,20895,1.955155754,3058,9450,17.16429511,17.12456224,0.03973287
,,,,,,,,,,TRUE,12394,23805,1.924447959,1897,5851,17.30557458,17.26455258,0.041022007
,,,,,,,,,,TRUE,50295,117270,2.333581741,11501,43207,22.9966506,22.95151258,0.045138022
,,,,,,,,,,TRUE,33321,73291,2.202217847,8457,32732,21.41085014,21.35040845,0.060441694
,,,,,,,,,,TRUE,2702,5536,2.06849205,1005,2926,12.73788259,12.71480876,0.023073822
,,,,,,,,,,TRUE,219303,724148,3.271080657,10935,88484,28.94289932,28.74489245,0.198006862
,,,,,,,,,,TRUE,3660,6629,1.808287323,1296,3320,13.67341403,13.65073334,0.022680691
,,,,,,,,,,TRUE,36208,112553,3.10957732,7536,37006,21.57720314,21.538183,0.039020131
,,,,,,,,,,TRUE,2381,5021,2.118974521,1704,6221,13.09614457,13.03968029,0.056464274
,,,,,,,,,,TRUE,1956,3339,1.727727826,588,1395,11.61342917,11.59009885,0.023330322
,,,,,,,,,,TRUE,49395,122012,2.470324631,12001,55961,23.00241727,22.92631856,0.076098699
,,,,,,,,,,TRUE,49006,114187,2.334408788,6420,23583,22.53746991,22.49819394,0.039275966
,,,,,,,,,,TRUE,15294,29135,1.914325445,3699,11156,18.33645221,18.29764503,0.038807188
,,,,,,,,,,TRUE,2121,4154,1.971239493,967,2488,12.18713399,12.17373579,0.013398204
,,,,,,,,,,TRUE,5261,9665,1.835042879,1687,5160,14.80895897,14.75975821,0.049200767
,,,,,,,,,,TRUE,48439,145617,3.006288908,10360,52923,22.79962846,22.74634474,0.05328371
,,,,,,,,,,TRUE,37753,90268,2.393123805,11603,45743,22.07144685,22.02428523,0.047161622
,,,,,,,,,,TRUE,20501,40012,1.95342735,6984,22595,19.7487754,19.69997684,0.04879855
,,,,,,,,,,TRUE,6728,13891,2.073324503,2331,7247,15.68796476,15.65800888,0.029955884
,,,,,,,,,,TRUE,1802,3346,1.855690755,1204,3442,12.12999353,12.0948692,0.035124341
,,,,,,,,,,TRUE,5884,13144,2.229915541,4733,16188,16.2411509,16.20659667,0.034554238
,,,,,,,,,,TRUE,40265,86441,2.147501358,8485,29832,22.02270073,21.97696066,0.045740073
,,,,,,,,,,TRUE,76820,174057,2.265861418,7073,22165,24.26283054,24.24291372,0.019916822
,,,,,,,,,,TRUE,6007,13010,2.165727747,4432,15704,16.19584764,16.15014174,0.045705901
,,,,,,,,,,TRUE,76799,174043,2.266314046,7063,22092,24.26097676,24.241329,0.019647766
,,,,,,,,,,TRUE,59444,148605,2.499201309,6575,26431,23.27013718,23.22672653,0.043410649
,,,,,,,,,,TRUE,5227,9976,1.91105228,1663,4770,14.76281211,14.73118037,0.031631739
,,,,,,,,,,TRUE,9033,17876,1.977141663,5688,18157,17.41392798,17.37100228,0.042925694
,,,,,,,,,,TRUE,14441,29078,2.031463072,3589,11118,18.13388273,18.0997997,0.034083024
,,,,,,,,,,TRUE,4669,8319,1.781846427,2106,6265,14.73178963,14.6765243,0.055265325
,,,,,,,,,,TRUE,9112,16723,1.843532035,2561,6866,16.55912957,16.53280499,0.026324577
,,,,,,,,,,TRUE,12258,26307,2.176567576,1795,6206,17.23322354,17.18980077,0.043422765
,,,,,,,,,,TRUE,2033,5191,2.704262847,1199,3862,12.29022687,12.27921678,0.011010082
,,,,,,,,,,TRUE,10686,22639,2.117814574,3208,10227,17.19499842,17.16268095,0.032317477
,,,,,,,,,,TRUE,29932,68160,2.320998018,4385,15215,20.58202393,20.55348109,0.028542846
,,,,,,,,,,TRUE,17733,39612,2.237899127,3901,13991,18.8336151,18.78839421,0.045220887
,,,,,,,,,,TRUE,175765,540368,3.09086597,19539,118514,28.05781162,27.97119787,0.086613756
,,,,,,,,,,TRUE,12327,27303,2.21946708,3616,12049,17.69058543,17.65910096,0.03148447
,,,,,,,,,,TRUE,18529,36017,1.948835853,6539,18996,19.38324842,19.35192901,0.03131941
,,,,,,,,,,TRUE,2015,3553,1.784232538,645,1604,11.73836404,11.71374545,0.024618585
,,,,,,,,,,TRUE,32520,67794,2.087545945,9695,34536,21.440983,21.38702307,0.053959926
,,,,,,,,,,TRUE,4297,7683,1.795278531,1481,4323,14.1972228,14.15119259,0.046030205
,,,,,,,,,,TRUE,19127,34004,1.778712517,2368,6801,18.80529805,18.76128811,0.044009941
,,,,,,,,,,TRUE,20729,43776,2.113540652,3823,15046,19.34615127,19.26919478,0.076956478
,,,,,,,,,,TRUE,42275,90684,2.150558842,11660,42291,22.43834783,22.38635891,0.051988926
,,,,,,,,,,TRUE,47627,113480,2.386029839,5997,22444,22.40336539,22.36536088,0.038004505
,,,,,,,,,,TRUE,83164,187745,2.258043247,13554,49700,24.89843659,24.85375128,0.04468531
,,,,,,,,,,TRUE,11733,27061,2.309998016,1890,6701,17.1247436,17.08674512,0.037998479
,,,,,,,,,,TRUE,42407,94329,2.227792475,4312,13724,21.82596058,21.8038184,0.022142184
,,,,,,,,,,TRUE,54684,109329,1.999747821,5545,16562,22.87625901,22.84586562,0.030393396
,,,,,,,,,,TRUE,2944,5199,1.76881907,1585,5116,13.43360879,13.36475887,0.068849927
,,,,,,,,,,TRUE,9412,20362,2.196110013,2502,9774,16.65065332,16.57671753,0.073935783
,,,,,,,,,,TRUE,2140,5092,2.551881147,1353,4430,12.51833486,12.49365293,0.024681929
,,,,,,,,,,TRUE,106061,265776,2.508638696,10199,44301,25.70741927,25.65049008,0.056929193
,,,,,,,,,,TRUE,57134,124219,2.174545624,7657,29024,23.20728525,23.14905016,0.058235095
,,,,,,,,,,TRUE,11845,24412,2.061963038,3156,9278,17.46201119,17.43833443,0.02367676
,,,,,,,,,,TRUE,73234,175183,2.409913262,13105,50445,24.38297833,24.34116071,0.041817625
,,,,,,,,,,TRUE,14777,23996,1.63814999,2223,7158,17.97491059,17.88953713,0.085373456
,,,,,,,,,,TRUE,22676,52649,2.326331892,4183,19718,19.70979061,19.61528246,0.094508153
,,,,,,,,,,TRUE,2135,4191,1.986281924,977,2560,12.20353648,12.18850425,0.015032234
,,,,,,,,,,TRUE,49448,112051,2.269935839,6639,23916,22.58982931,22.55031982,0.039509482
,,,,,,,,,,TRUE,1032,1618,1.567186372,506,1272,10.19290522,10.15025436,0.042650855
,,,,,,,,,,TRUE,6004,13221,2.201841226,4402,15786,16.1838132,16.13897189,0.044841311
,,,,,,,,,,TRUE,3551,6327,1.781635651,1273,3211,13.59070535,13.56785133,0.02285402
,,,,,,,,,,TRUE,2101,3261,1.550703722,613,1457,11.82536303,11.79106931,0.03429372
,,,,,,,,,,TRUE,18761,39140,2.124736274,3927,12988,18.98645616,18.94747309,0.038983072
,,,,,,,,,,TRUE,10284,18116,1.773999839,4736,13371,17.48061849,17.43814745,0.042471039
,,,,,,,,,,TRUE,21398,44262,2.070130332,4202,14532,19.48242792,19.4290065,0.053421415
,,,,,,,,,,TRUE,28195,54639,1.937945504,3890,12308,20.35230363,20.30690457,0.045399058
,,,,,,,,,,TRUE,172749,483568,2.811759259,13086,69562,27.8173155,27.74720747,0.070108024
,,,,,,,,,,TRUE,17176,43283,2.549283283,5441,22822,18.99126625,18.94194982,0.04931643
,,,,,,,,,,TRUE,41885,98011,2.346734817,5102,18045,21.85185732,21.8199199,0.031937422
,,,,,,,,,,TRUE,2410,5330,2.235133225,890,2653,12.38117805,12.36163874,0.019539306
,,,,,,,,,,TRUE,11881,24472,2.060806174,3149,9253,17.46905293,17.44538461,0.023668323
,,,,,,,,,,TRUE,28103,67807,2.447278069,4742,17207,20.41522519,20.38585695,0.029368246
,,,,,,,,,,TRUE,20570,49663,2.423299774,4499,18498,19.40300215,19.34556561,0.057436536
,,,,,,,,,,TRUE,11483,23780,2.071484819,3226,9677,17.39434124,17.3681457,0.026195542
,,,,,,,,,,TRUE,1801,3538,1.976466097,568,1370,11.38925125,11.3798998,0.009351447
,,,,,,,,,,TRUE,37227,84627,2.273564238,8283,32743,21.7512083,21.69413,0.057078303
,,,,,,,,,,TRUE,5371,9963,1.854052144,1568,4672,14.79768811,14.75481383,0.042874279
,,,,,,,,,,TRUE,145341,435325,3.000866293,15753,83566,27.17555612,27.11245354,0.063102574
,,,,,,,,,,TRUE,4254,8367,1.971590517,1676,5114,14.26853357,14.23191473,0.036618839
,,,,,,,,,,TRUE,29627,58672,1.981617681,4290,13113,20.5603809,20.52454443,0.035836476
,,,,,,,,,,TRUE,32507,73832,2.273387796,7941,30177,21.27145669,21.22132306,0.050133621
,,,,,,,,,,TRUE,6039,10680,1.76928244,1453,4607,15.07718905,15.01258495,0.064604096
,,,,,,,,,,TRUE,4810,9211,1.92369372,1600,5088,14.53984753,14.49036315,0.049484381
,,,,,,,,,,TRUE,98842,365466,3.704595013,11497,65226,25.4633196,25.42828532,0.035034282
,,,,,,,,,,TRUE,5785,13301,2.299136604,1773,5400,15.05718342,15.04208869,0.015094719
,,,,,,,,,,TRUE,4536,7914,1.808138136,1037,3067,14.07025388,14.013029,0.057224885
,,,,,,,,,,TRUE,8107,17795,2.229785333,2742,9675,16.3227516,16.27874416,0.04400744
,,,,,,,,,,TRUE,10598,22392,2.112034536,3427,10603,17.22474877,17.19701865,0.027730116
,,,,,,,,,,TRUE,60221,151711,2.518707523,7247,28808,23.35817142,23.31834716,0.039824258
,,,,,,,,,,TRUE,119348,328409,2.804936641,11672,56144,26.22263821,26.16496551,0.057672706
,,,,,,,,,,TRUE,2208,3626,1.637871531,603,1479,11.9251752,11.89412594,0.031049264
,,,,,,,,,,TRUE,222658,823025,3.655067062,9890,120736,29.11578811,28.76091854,0.354869567
,,,,,,,,,,TRUE,18403,34049,1.856053895,6422,18171,19.34972605,19.31515218,0.03457387
,,,,,,,,,,TRUE,11887,24373,2.051929463,3168,9841,17.48458738,17.45127449,0.033312888
,,,,,,,,,,TRUE,2214,3661,1.65245515,676,1715,12.01421287,11.97966157,0.034551288
,,,,,,,,,,TRUE,1959,3732,1.900619153,1259,3638,12.33236819,12.29865617,0.033712028
,,,,,,,,,,TRUE,35280,71349,2.028083388,9281,30760,21.65432126,21.60784206,0.046479188
,,,,,,,,,,TRUE,189421,524037,2.764272089,14219,74074,28.24365128,28.17709794,0.066553336
,,,,,,,,,,TRUE,2512,4112,1.635655945,890,2058,12.49055693,12.4682755,0.022281422
,,,,,,,,,,TRUE,20309,36047,1.772931618,5183,15319,19.46557168,19.41601146,0.049560224
,,,,,,,,,,TRUE,50298,112046,2.24279416,5832,20290,22.5829312,22.54760643,0.035324775
,,,,,,,,,,TRUE,44225,98362,2.222327936,4482,13946,21.99196498,21.97181485,0.020150141
,,,,,,,,,,TRUE,99656,394691,4.002979541,12087,71929,25.4872711,25.4551694,0.032101698
,,,,,,,,,,TRUE,28384,58708,2.070711824,4158,13528,20.39827857,20.3594765,0.03880207
,,,,,,,,,,TRUE,62504,154206,2.469360829,6633,26587,23.46840825,23.4227026,0.045705656
,,,,,,,,,,TRUE,20566,43658,2.12414814,3730,15171,19.31285151,19.23014414,0.082707366
,,,,,,,,,,TRUE,34143,72974,2.137102098,8920,35033,21.544913,21.47506266,0.069850334
,,,,,,,,,,TRUE,40779,90008,2.213976766,10377,39478,22.2193534,22.16202374,0.057329656
,,,,,,,,,,TRUE,4181,7578,1.816327203,1448,4055,14.10232606,14.06436373,0.037962329
,,,,,,,,,,TRUE,9667,23247,2.407037105,5619,21798,17.54959761,17.50629077,0.043306829
,,,,,,,,,,TRUE,56981,125250,2.202871062,7823,30677,23.2112317,23.14960514,0.061626562
,,,,,,,,,,TRUE,5046,9091,1.8017115,1591,5102,14.67009837,14.60744571,0.062652662
,,,,,,,,,,TRUE,14472,31041,2.153687035,4867,17230,18.40421303,18.35707654,0.047136489
,,,,,,,,,,TRUE,4423,8550,1.941520169,1620,4974,14.33408534,14.29322665,0.040858682
,,,,,,,,,,TRUE,23283,42102,1.818178681,3970,11889,19.71170526,19.6643099,0.047395355
,,,,,,,,,,TRUE,1810,3539,1.968540756,571,1379,11.40364435,11.39366347,0.009980876
,,,,,,,,,,TRUE,11016,18608,1.697164718,4642,13256,17.64384747,17.59155388,0.052293585
,,,,,,,,,,TRUE,2318,5158,2.33894801,1234,3715,12.59329788,12.57588946,0.017408408
,,,,,,,,,,TRUE,73762,174592,2.366922457,10310,44818,24.32185919,24.25215906,0.069700131
,,,,,,,,,,TRUE,37724,87814,2.330868212,9506,38215,21.90549872,21.848187,0.057311718
,,,,,,,,,,TRUE,105894,349511,3.306379647,12217,63576,25.76401871,25.72479882,0.039219897
,,,,,,,,,,TRUE,20046,48959,2.449819466,4583,18294,19.32795826,19.27922628,0.048731978
,,,,,,,,,,TRUE,2475,4970,2.008786931,1697,5964,13.16674706,13.10806915,0.05867791
,,,,,,,,,,TRUE,40522,86459,2.133667978,8613,29969,22.05329574,22.00828889,0.04500685
,,,,,,,,,,TRUE,49795,104436,2.097941583,5503,16519,22.51667314,22.49244042,0.024232726
,,,,,,,,,,TRUE,16809,27309,1.621178978,2553,7306,18.43257788,18.36867125,0.063906628
,,,,,,,,,,TRUE,9557,22790,2.383045913,5587,21553,17.51847936,17.47457586,0.043903499
,,,,,,,,,,TRUE,7457,21476,2.903003217,2630,11615,16.0764903,16.03026572,0.046224579
,,,,,,,,,,TRUE,166389,520025,3.131673699,17514,101860,27.78343559,27.71464027,0.068795323
,,,,,,,,,,TRUE,23569,69910,2.974716267,6378,31798,20.08718019,20.03639546,0.050784738
,,,,,,,,,,TRUE,29245,52656,1.806670736,3689,11395,20.45478887,20.3977782,0.057010675
,,,,,,,,,,TRUE,54368,156309,2.895751737,9886,48181,23.14754409,23.09372718,0.053816901
,,,,,,,,,,TRUE,36585,83320,2.277664743,7885,30536,21.65414402,21.60151072,0.052633308
,,,,,,,,,,TRUE,8997,18175,2.022790555,2667,8206,16.57746318,16.53941223,0.038050945
,,,,,,,,,,TRUE,105520,264299,2.505426742,11589,51901,25.75206145,25.68997578,0.062085675
,,,,,,,,,,TRUE,171662,516173,3.017705044,15737,85765,27.8589564,27.79984535,0.05911105
,,,,,,,,,,TRUE,27807,59083,2.124837101,4165,13215,20.32344621,20.2930616,0.030384621
,,,,,,,,,,TRUE,6030,13867,2.328132865,2129,8182,15.33840516,15.2914521,0.04695306
,,,,,,,,,,TRUE,49547,148880,3.004909043,9848,50723,22.84319906,22.78811711,0.055081945
,,,,,,,,,,TRUE,9456,19722,2.090723677,2814,8902,16.74668249,16.71252948,0.034153014
,,,,,,,,,,TRUE,171011,532234,3.121824217,15928,99612,27.8892539,27.78671806,0.102535845
,,,,,,,,,,TRUE,6487,14248,2.200533869,2434,8064,15.63707478,15.6059736,0.031101182
,,,,,,,,,,TRUE,17706,31998,1.807611788,1936,5725,18.47769251,18.43153118,0.046161329
,,,,,,,,,,TRUE,147939,440070,2.977256609,15938,101637,27.29541512,27.18719373,0.108221392
,,,,,,,,,,TRUE,11873,23743,2.002054508,2873,9491,17.42966904,17.37810787,0.051561164
,,,,,,,,,,TRUE,6919,13799,2.016216749,1631,4569,15.45960245,15.43744068,0.022161763
,,,,,,,,,,TRUE,49468,113403,2.294236417,6854,25227,22.60733258,22.56512865,0.042203928
,,,,,,,,,,TRUE,11314,18808,1.665866145,4604,13209,17.71033834,17.65404356,0.056294772
,,,,,,,,,,TRUE,28674,63794,2.225362352,7263,25390,20.7894906,20.75108451,0.038406086
,,,,,,,,,,TRUE,10547,25456,2.431139941,5535,19456,17.70195258,17.67153315,0.030419427
,,,,,,,,,,TRUE,3675,7749,2.111300364,1359,3964,13.71839199,13.69857134,0.019820646
,,,,,,,,,,TRUE,4090,7306,1.814119224,1313,3727,13.96593656,13.9232241,0.042712458
,,,,,,,,,,TRUE,6052,12903,2.132062907,4331,14707,16.17192862,16.13114734,0.040781276
,,,,,,,,,,TRUE,6717,13907,2.078817196,2335,7282,15.68576742,15.65576208,0.030005336
,,,,,,,,,,TRUE,206486,615727,2.981847783,13011,69522,28.59544405,28.5306308,0.064813235
,,,,,,,,,,TRUE,197332,575952,2.913218742,12786,63966,28.37563176,28.32105259,0.054579162
,,,,,,,,,,TRUE,6743,13455,2.011422543,2070,5921,15.57745548,15.55255713,0.024898348
,,,,,,,,,,TRUE,3877,7222,1.858403929,1342,3533,13.8384646,13.81582317,0.022641431
,,,,,,,,,,TRUE,10086,20472,2.027296324,4016,11831,17.24346239,17.21674737,0.02671502
,,,,,,,,,,TRUE,7403,14233,1.921098734,1831,5181,15.75339189,15.72449272,0.028899166
,,,,,,,,,,TRUE,14193,23445,1.654794401,2178,6021,17.80826356,17.75821804,0.050045513
,,,,,,,,,,TRUE,79813,175906,2.204056802,8424,32120,24.5159568,24.45930137,0.056655433
,,,,,,,,,,TRUE,1047,1691,1.614464898,1008,2455,11.00843459,10.97658415,0.031850435
,,,,,,,,,,TRUE,108309,270257,2.49524866,10216,45025,25.80861721,25.74326703,0.065350184
,,,,,,,,,,TRUE,62625,142072,2.2691991,4556,16006,23.33707427,23.30232515,0.034749113
,,,,,,,,,,TRUE,30857,60669,1.970625782,4287,13034,20.69449603,20.65889473,0.035601301
,,,,,,,,,,TRUE,10566,25380,2.419589652,5581,19523,17.71661275,17.68618503,0.030427724
,,,,,,,,,,TRUE,64825,159216,2.468287156,7608,28523,23.63660391,23.60438334,0.032220568
,,,,,,,,,,TRUE,10808,20749,1.92136763,3211,9677,17.23130592,17.19241262,0.0388933
,,,,,,,,,,TRUE,30012,56866,1.897746863,4272,12898,20.60825478,20.56665791,0.041596877
